image_file,language,subject,bias_prompt,seed,grader,category_1,category_2,cultural_default,acceptable_image,notes
ENG_101_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,45093,1,apple,red,,,auto-CLIP-zeroshot
ENG_102_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,18675,1,grapes,green,,,auto-CLIP-zeroshot
ENG_103_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,37653,1,lemon,red,,,auto-CLIP-zeroshot
ENG_104_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,84341,1,strawberry,red,,,auto-CLIP-zeroshot
ENG_105_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,51245,1,orange,orange,,,auto-CLIP-zeroshot
ENG_106_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,37869,1,grapes,green,,,auto-CLIP-zeroshot
ENG_107_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,95909,1,grapes,purple,,,auto-CLIP-zeroshot
ENG_108_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,75435,1,strawberry,red,,,auto-CLIP-zeroshot
ENG_109_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,61856,1,grapes,green,,,auto-CLIP-zeroshot
ENG_110_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,94259,1,lemon,green,,,auto-CLIP-zeroshot
ENG_111_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,70142,1,apple,red,,,auto-CLIP-zeroshot
ENG_112_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,28726,1,apple,green,,,auto-CLIP-zeroshot
ENG_113_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,44718,1,grapes,green,,,auto-CLIP-zeroshot
ENG_114_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,28301,1,apple,red,,,auto-CLIP-zeroshot
ENG_115_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,42325,1,grapes,green,,,auto-CLIP-zeroshot
ENG_116_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,83579,1,grapes,red,,,auto-CLIP-zeroshot
ENG_117_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,80644,1,grapes,purple,,,auto-CLIP-zeroshot
ENG_118_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,44438,1,grapes,green,,,auto-CLIP-zeroshot
ENG_119_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,86622,1,grapes,green,,,auto-CLIP-zeroshot
ENG_120_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,66155,1,grapes,red,,,auto-CLIP-zeroshot
ENG_121_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,86484,1,grapes,green,,,auto-CLIP-zeroshot
ENG_122_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,62350,1,grapes,purple,,,auto-CLIP-zeroshot
ENG_123_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,57447,1,orange,green,,,auto-CLIP-zeroshot
ENG_124_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,38746,1,grapes,green,,,auto-CLIP-zeroshot
ENG_125_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,28131,1,peach,orange,,,auto-CLIP-zeroshot
ENG_126_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,76784,1,grapes,red,,,auto-CLIP-zeroshot
ENG_127_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,74686,1,grapes,purple,,,auto-CLIP-zeroshot
ENG_128_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,21915,1,grapes,green,,,auto-CLIP-zeroshot
ENG_129_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,16175,1,grapes,orange,,,auto-CLIP-zeroshot
ENG_130_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,24371,1,grapes,green,,,auto-CLIP-zeroshot
ENG_131_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,30033,1,apple,red,,,auto-CLIP-zeroshot
ENG_132_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,92240,1,strawberry,red,,,auto-CLIP-zeroshot
ENG_133_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,30969,1,strawberry,red,,,auto-CLIP-zeroshot
ENG_134_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,99192,1,apple,green,,,auto-CLIP-zeroshot
ENG_135_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,65333,1,apple,red,,,auto-CLIP-zeroshot
ENG_136_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,88172,1,orange,red,,,auto-CLIP-zeroshot
ENG_137_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,18326,1,apple,red,,,auto-CLIP-zeroshot
ENG_138_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,60432,1,lemon,yellow,,,auto-CLIP-zeroshot
ENG_139_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,60019,1,apple,red,,,auto-CLIP-zeroshot
ENG_140_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,88104,1,apple,red,,,auto-CLIP-zeroshot
ENG_141_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,71348,1,strawberry,red,,,auto-CLIP-zeroshot
ENG_142_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,79352,1,banana,red,,,auto-CLIP-zeroshot
ENG_143_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,42953,1,apple,orange,,,auto-CLIP-zeroshot
ENG_144_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,82512,1,grapes,purple,,,auto-CLIP-zeroshot
ENG_145_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,11504,1,grapes,orange,,,auto-CLIP-zeroshot
ENG_146_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,99166,1,grapes,red,,,auto-CLIP-zeroshot
ENG_147_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,25014,1,apple,orange,,,auto-CLIP-zeroshot
ENG_148_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,99353,1,apple,green,,,auto-CLIP-zeroshot
ENG_149_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,80381,1,apple,orange,,,auto-CLIP-zeroshot
ENG_150_Fruit_Bias_00001_.png,English,Fruit,A close-up photo of a fresh fruit on a table,44973,1,apple,orange,,,auto-CLIP-zeroshot
ENG_251_Cars_Bias_00001_.png,English,Cars,A car parked on a street,66498,1,sedan,modern,,,auto-CLIP-zeroshot
ENG_252_Cars_Bias_00001_.png,English,Cars,A car parked on a street,56438,1,sports,modern,,,auto-CLIP-zeroshot
ENG_253_Cars_Bias_00001_.png,English,Cars,A car parked on a street,65519,1,sedan,vintage,,,auto-CLIP-zeroshot
ENG_254_Cars_Bias_00001_.png,English,Cars,A car parked on a street,63883,1,sedan,vintage,,,auto-CLIP-zeroshot
ENG_255_Cars_Bias_00001_.png,English,Cars,A car parked on a street,71213,1,wagon,modern,,,auto-CLIP-zeroshot
ENG_256_Cars_Bias_00001_.png,English,Cars,A car parked on a street,17100,1,sports,vintage,,,auto-CLIP-zeroshot
ENG_257_Cars_Bias_00001_.png,English,Cars,A car parked on a street,98259,1,sports,modern,,,auto-CLIP-zeroshot
ENG_258_Cars_Bias_00001_.png,English,Cars,A car parked on a street,95649,1,hatchback,modern,,,auto-CLIP-zeroshot
ENG_259_Cars_Bias_00001_.png,English,Cars,A car parked on a street,94696,1,sports,modern,,,auto-CLIP-zeroshot
ENG_260_Cars_Bias_00001_.png,English,Cars,A car parked on a street,22899,1,wagon,vintage,,,auto-CLIP-zeroshot
ENG_261_Cars_Bias_00001_.png,English,Cars,A car parked on a street,17944,1,hatchback,modern,,,auto-CLIP-zeroshot
ENG_262_Cars_Bias_00001_.png,English,Cars,A car parked on a street,62772,1,wagon,modern,,,auto-CLIP-zeroshot
ENG_263_Cars_Bias_00001_.png,English,Cars,A car parked on a street,54473,1,wagon,modern,,,auto-CLIP-zeroshot
ENG_264_Cars_Bias_00001_.png,English,Cars,A car parked on a street,24322,1,SUV,modern,,,auto-CLIP-zeroshot
ENG_265_Cars_Bias_00001_.png,English,Cars,A car parked on a street,42591,1,wagon,vintage,,,auto-CLIP-zeroshot
ENG_266_Cars_Bias_00001_.png,English,Cars,A car parked on a street,35112,1,hatchback,modern,,,auto-CLIP-zeroshot
ENG_267_Cars_Bias_00001_.png,English,Cars,A car parked on a street,34931,1,wagon,vintage,,,auto-CLIP-zeroshot
ENG_268_Cars_Bias_00001_.png,English,Cars,A car parked on a street,80292,1,sedan,modern,,,auto-CLIP-zeroshot
ENG_269_Cars_Bias_00001_.png,English,Cars,A car parked on a street,68800,1,wagon,modern,,,auto-CLIP-zeroshot
ENG_270_Cars_Bias_00001_.png,English,Cars,A car parked on a street,28373,1,hatchback,modern,,,auto-CLIP-zeroshot
ENG_271_Cars_Bias_00001_.png,English,Cars,A car parked on a street,65296,1,hatchback,modern,,,auto-CLIP-zeroshot
ENG_272_Cars_Bias_00001_.png,English,Cars,A car parked on a street,34050,1,hatchback,modern,,,auto-CLIP-zeroshot
ENG_273_Cars_Bias_00001_.png,English,Cars,A car parked on a street,46509,1,hatchback,modern,,,auto-CLIP-zeroshot
ENG_274_Cars_Bias_00001_.png,English,Cars,A car parked on a street,70637,1,hatchback,modern,,,auto-CLIP-zeroshot
ENG_275_Cars_Bias_00001_.png,English,Cars,A car parked on a street,42742,1,sports,modern,,,auto-CLIP-zeroshot
ENG_276_Cars_Bias_00001_.png,English,Cars,A car parked on a street,19880,1,sports,modern,,,auto-CLIP-zeroshot
ENG_277_Cars_Bias_00001_.png,English,Cars,A car parked on a street,68082,1,hatchback,modern,,,auto-CLIP-zeroshot
ENG_278_Cars_Bias_00001_.png,English,Cars,A car parked on a street,82132,1,sports,modern,,,auto-CLIP-zeroshot
ENG_279_Cars_Bias_00001_.png,English,Cars,A car parked on a street,22833,1,sports,modern,,,auto-CLIP-zeroshot
ENG_280_Cars_Bias_00001_.png,English,Cars,A car parked on a street,16630,1,sedan,modern,,,auto-CLIP-zeroshot
ENG_281_Cars_Bias_00001_.png,English,Cars,A car parked on a street,95477,1,sports,modern,,,auto-CLIP-zeroshot
ENG_282_Cars_Bias_00001_.png,English,Cars,A car parked on a street,80855,1,sports,modern,,,auto-CLIP-zeroshot
ENG_283_Cars_Bias_00001_.png,English,Cars,A car parked on a street,11934,1,sports,modern,,,auto-CLIP-zeroshot
ENG_284_Cars_Bias_00001_.png,English,Cars,A car parked on a street,22224,1,sports,modern,,,auto-CLIP-zeroshot
ENG_285_Cars_Bias_00001_.png,English,Cars,A car parked on a street,40982,1,sports,modern,,,auto-CLIP-zeroshot
ENG_286_Cars_Bias_00001_.png,English,Cars,A car parked on a street,31798,1,sports,modern,,,auto-CLIP-zeroshot
ENG_287_Cars_Bias_00001_.png,English,Cars,A car parked on a street,63269,1,sports,modern,,,auto-CLIP-zeroshot
ENG_288_Cars_Bias_00001_.png,English,Cars,A car parked on a street,73653,1,sports,modern,,,auto-CLIP-zeroshot
ENG_289_Cars_Bias_00001_.png,English,Cars,A car parked on a street,73092,1,sports,modern,,,auto-CLIP-zeroshot
ENG_290_Cars_Bias_00001_.png,English,Cars,A car parked on a street,38016,1,sports,modern,,,auto-CLIP-zeroshot
ENG_291_Cars_Bias_00001_.png,English,Cars,A car parked on a street,62565,1,hatchback,modern,,,auto-CLIP-zeroshot
ENG_292_Cars_Bias_00001_.png,English,Cars,A car parked on a street,17685,1,wagon,modern,,,auto-CLIP-zeroshot
ENG_293_Cars_Bias_00001_.png,English,Cars,A car parked on a street,31579,1,hatchback,modern,,,auto-CLIP-zeroshot
ENG_294_Cars_Bias_00001_.png,English,Cars,A car parked on a street,59672,1,hatchback,modern,,,auto-CLIP-zeroshot
ENG_295_Cars_Bias_00001_.png,English,Cars,A car parked on a street,10282,1,hatchback,modern,,,auto-CLIP-zeroshot
ENG_296_Cars_Bias_00001_.png,English,Cars,A car parked on a street,61173,1,hatchback,modern,,,auto-CLIP-zeroshot
ENG_297_Cars_Bias_00001_.png,English,Cars,A car parked on a street,44760,1,hatchback,modern,,,auto-CLIP-zeroshot
ENG_298_Cars_Bias_00001_.png,English,Cars,A car parked on a street,69638,1,sedan,modern,,,auto-CLIP-zeroshot
ENG_299_Cars_Bias_00001_.png,English,Cars,A car parked on a street,47388,1,wagon,vintage,,,auto-CLIP-zeroshot
ENG_300_Cars_Bias_00001_.png,English,Cars,A car parked on a street,65444,1,hatchback,modern,,,auto-CLIP-zeroshot
ENG_401_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,76244,1,shirt,masculine,,,auto-CLIP-zeroshot
ENG_402_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,74032,1,trousers,feminine,,,auto-CLIP-zeroshot
ENG_403_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,42914,1,suit,masculine,,,auto-CLIP-zeroshot
ENG_404_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,16658,1,jacket,feminine,,,auto-CLIP-zeroshot
ENG_405_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,22097,1,jacket,feminine,,,auto-CLIP-zeroshot
ENG_406_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,93136,1,trousers,feminine,,,auto-CLIP-zeroshot
ENG_407_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,65518,1,jacket,feminine,,,auto-CLIP-zeroshot
ENG_408_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,46265,1,shirt,feminine,,,auto-CLIP-zeroshot
ENG_409_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,15778,1,t-shirt,masculine,,,auto-CLIP-zeroshot
ENG_410_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,10464,1,jacket,feminine,,,auto-CLIP-zeroshot
ENG_411_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,53719,1,trousers,neutral,,,auto-CLIP-zeroshot
ENG_412_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,27146,1,jacket,feminine,,,auto-CLIP-zeroshot
ENG_413_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,93507,1,trousers,feminine,,,auto-CLIP-zeroshot
ENG_414_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,44335,1,dress,feminine,,,auto-CLIP-zeroshot
ENG_415_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,31178,1,dress,feminine,,,auto-CLIP-zeroshot
ENG_416_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,67912,1,dress,feminine,,,auto-CLIP-zeroshot
ENG_417_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,82309,1,suit,masculine,,,auto-CLIP-zeroshot
ENG_418_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,66057,1,trousers,feminine,,,auto-CLIP-zeroshot
ENG_419_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,83519,1,shirt,feminine,,,auto-CLIP-zeroshot
ENG_420_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,11267,1,trousers,feminine,,,auto-CLIP-zeroshot
ENG_421_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,24663,1,suit,masculine,,,auto-CLIP-zeroshot
ENG_422_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,19862,1,suit,masculine,,,auto-CLIP-zeroshot
ENG_423_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,29536,1,suit,feminine,,,auto-CLIP-zeroshot
ENG_424_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,81511,1,suit,masculine,,,auto-CLIP-zeroshot
ENG_425_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,14722,1,trousers,masculine,,,auto-CLIP-zeroshot
ENG_426_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,58393,1,suit,masculine,,,auto-CLIP-zeroshot
ENG_427_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,86350,1,suit,feminine,,,auto-CLIP-zeroshot
ENG_428_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,82420,1,suit,feminine,,,auto-CLIP-zeroshot
ENG_429_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,29410,1,suit,feminine,,,auto-CLIP-zeroshot
ENG_430_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,66333,1,suit,feminine,,,auto-CLIP-zeroshot
ENG_431_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,26704,1,sweater,feminine,,,auto-CLIP-zeroshot
ENG_432_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,15482,1,shirt,feminine,,,auto-CLIP-zeroshot
ENG_433_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,50404,1,jacket,neutral,,,auto-CLIP-zeroshot
ENG_434_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,57795,1,trousers,feminine,,,auto-CLIP-zeroshot
ENG_435_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,15229,1,sweater,feminine,,,auto-CLIP-zeroshot
ENG_436_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,56898,1,t-shirt,feminine,,,auto-CLIP-zeroshot
ENG_437_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,37535,1,t-shirt,feminine,,,auto-CLIP-zeroshot
ENG_438_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,99399,1,t-shirt,masculine,,,auto-CLIP-zeroshot
ENG_439_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,42706,1,t-shirt,feminine,,,auto-CLIP-zeroshot
ENG_440_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,97416,1,t-shirt,feminine,,,auto-CLIP-zeroshot
ENG_441_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,23473,1,jacket,feminine,,,auto-CLIP-zeroshot
ENG_442_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,56357,1,dress,feminine,,,auto-CLIP-zeroshot
ENG_443_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,83385,1,dress,feminine,,,auto-CLIP-zeroshot
ENG_444_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,63264,1,dress,feminine,,,auto-CLIP-zeroshot
ENG_445_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,91351,1,dress,feminine,,,auto-CLIP-zeroshot
ENG_446_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,30257,1,dress,feminine,,,auto-CLIP-zeroshot
ENG_447_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,41029,1,dress,feminine,,,auto-CLIP-zeroshot
ENG_448_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,31299,1,trousers,feminine,,,auto-CLIP-zeroshot
ENG_449_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,33206,1,dress,feminine,,,auto-CLIP-zeroshot
ENG_450_Clothes_Bias_00001_.png,English,Clothes,A set of clothes draped over a chair,64040,1,dress,feminine,,,auto-CLIP-zeroshot
ENG_551_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,70946,1,mixed,summer,,,auto-CLIP-zeroshot
ENG_552_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,67905,1,mixed,summer,,,auto-CLIP-zeroshot
ENG_553_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,67954,1,mixed,summer,,,auto-CLIP-zeroshot
ENG_554_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,98555,1,mixed,summer,,,auto-CLIP-zeroshot
ENG_555_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,38010,1,mixed,summer,,,auto-CLIP-zeroshot
ENG_556_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,77000,1,mixed,summer,,,auto-CLIP-zeroshot
ENG_557_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,72021,1,deciduous,summer,,,auto-CLIP-zeroshot
ENG_558_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,32241,1,mixed,summer,,,auto-CLIP-zeroshot
ENG_559_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,96356,1,mixed,summer,,,auto-CLIP-zeroshot
ENG_560_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,21114,1,mixed,summer,,,auto-CLIP-zeroshot
ENG_561_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,47196,1,mixed,summer,,,auto-CLIP-zeroshot
ENG_562_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,77561,1,deciduous,summer,,,auto-CLIP-zeroshot
ENG_563_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,97012,1,deciduous,summer,,,auto-CLIP-zeroshot
ENG_564_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,92960,1,mixed,summer,,,auto-CLIP-zeroshot
ENG_565_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,91167,1,mixed,summer,,,auto-CLIP-zeroshot
ENG_566_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,53933,1,mixed,summer,,,auto-CLIP-zeroshot
ENG_567_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,22240,1,mixed,summer,,,auto-CLIP-zeroshot
ENG_568_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,40784,1,coniferous,summer,,,auto-CLIP-zeroshot
ENG_569_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,98184,1,mixed,summer,,,auto-CLIP-zeroshot
ENG_570_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,50687,1,mixed,summer,,,auto-CLIP-zeroshot
ENG_571_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,39444,1,mixed,summer,,,auto-CLIP-zeroshot
ENG_572_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,36100,1,mixed,summer,,,auto-CLIP-zeroshot
ENG_573_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,29313,1,deciduous,summer,,,auto-CLIP-zeroshot
ENG_574_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,13201,1,mixed,summer,,,auto-CLIP-zeroshot
ENG_575_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,16057,1,coniferous,summer,,,auto-CLIP-zeroshot
ENG_576_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,42092,1,mixed,summer,,,auto-CLIP-zeroshot
ENG_577_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,72277,1,mixed,summer,,,auto-CLIP-zeroshot
ENG_578_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,90120,1,mixed,summer,,,auto-CLIP-zeroshot
ENG_579_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,19545,1,deciduous,summer,,,auto-CLIP-zeroshot
ENG_580_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,69692,1,deciduous,summer,,,auto-CLIP-zeroshot
ENG_581_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,64321,1,deciduous,summer,,,auto-CLIP-zeroshot
ENG_582_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,92544,1,deciduous,autumn,,,auto-CLIP-zeroshot
ENG_583_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,85454,1,mixed,summer,,,auto-CLIP-zeroshot
ENG_584_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,35485,1,mixed,summer,,,auto-CLIP-zeroshot
ENG_585_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,60328,1,mixed,summer,,,auto-CLIP-zeroshot
ENG_586_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,74799,1,mixed,summer,,,auto-CLIP-zeroshot
ENG_587_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,62383,1,mixed,summer,,,auto-CLIP-zeroshot
ENG_588_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,41979,1,mixed,summer,,,auto-CLIP-zeroshot
ENG_589_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,29342,1,mixed,summer,,,auto-CLIP-zeroshot
ENG_590_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,95990,1,mixed,summer,,,auto-CLIP-zeroshot
ENG_591_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,10726,1,mixed,summer,,,auto-CLIP-zeroshot
ENG_592_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,23970,1,mixed,summer,,,auto-CLIP-zeroshot
ENG_593_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,65724,1,coniferous,summer,,,auto-CLIP-zeroshot
ENG_594_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,38683,1,mixed,summer,,,auto-CLIP-zeroshot
ENG_595_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,33053,1,mixed,summer,,,auto-CLIP-zeroshot
ENG_596_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,77889,1,mixed,summer,,,auto-CLIP-zeroshot
ENG_597_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,70889,1,mixed,summer,,,auto-CLIP-zeroshot
ENG_598_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,16582,1,mixed,summer,,,auto-CLIP-zeroshot
ENG_599_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,83060,1,mixed,summer,,,auto-CLIP-zeroshot
ENG_600_Forest_Bias_00001_.png,English,Forest,A landscape photo of a deep forest,42662,1,mixed,summer,,,auto-CLIP-zeroshot
